speaker,cg,generation,sampler,sampled_w_idx,selected_u,listener_belief,speaker_belief,location_pref,name,school/company,major,w_idx,cg_listener_prob,cg_speaker_prob
n/a,approx,0,difference_thresh,-1,undefined,0.05555555555555555,0.2413793103448276,outdoor,Nancy,University of New Orleans,German,0,0.25,0.25
n/a,approx,0,difference_thresh,-1,undefined,0.05555555555555555,0.034482758620689655,indoor,Sally,University of New Orleans,German,1,0.25,0.25
n/a,approx,0,difference_thresh,-1,undefined,0.8333333333333334,0.6896551724137931,outdoor,Katie,University of New Orleans,Astronomy,2,0.25,0.25
n/a,approx,0,difference_thresh,-1,undefined,0.05555555555555555,0.034482758620689655,indoor,Ina,University of New Orleans,Astronomy,3,0.25,0.25
a,approx,1,difference_thresh,2,They study a science,0.054945054945054944,0.2413793103448276,outdoor,Nancy,University of New Orleans,German,0,0.23809523809523808,0.23809523809523808
a,approx,1,difference_thresh,2,They study a science,0.054945054945054944,0.034482758620689655,indoor,Sally,University of New Orleans,German,1,0.23809523809523808,0.23809523809523808
a,approx,1,difference_thresh,2,They study a science,0.834478021978022,0.6896551724137931,outdoor,Katie,University of New Orleans,Astronomy,2,0.28273809523809523,0.2619047619047619
a,approx,1,difference_thresh,2,They study a science,0.05563186813186813,0.034482758620689655,indoor,Ina,University of New Orleans,Astronomy,3,0.24107142857142855,0.2619047619047619
b,approx,2,difference_thresh,2,They like being outdoors,0.24145205479452056,0.054945054945054944,outdoor,Nancy,University of New Orleans,German,0,0.2404126984126984,0.27300241634926486
b,approx,2,difference_thresh,2,They like being outdoors,0.03424657534246575,0.054945054945054944,indoor,Sally,University of New Orleans,German,1,0.19841269841269843,0.1984126984126984
b,approx,2,difference_thresh,2,They like being outdoors,0.690054794520548,0.834478021978022,outdoor,Katie,University of New Orleans,Astronomy,2,0.34292063492063496,0.3276920280951796
b,approx,2,difference_thresh,2,They like being outdoors,0.03424657534246575,0.05563186813186813,indoor,Ina,University of New Orleans,Astronomy,3,0.21825396825396828,0.20089285714285712
a,approx,3,difference_thresh,2,They study a science,0.045787545787545784,0.24145205479452056,outdoor,Nancy,University of New Orleans,German,0,0.2275020136243874,0.20034391534391532
a,approx,3,difference_thresh,2,They study a science,0.045787545787545784,0.03424657534246575,indoor,Sally,University of New Orleans,German,1,0.16534391534391535,0.16534391534391535
a,approx,3,difference_thresh,2,They study a science,0.8531827326327822,0.690054794520548,outdoor,Katie,University of New Orleans,Astronomy,2,0.4308610710637468,0.3931391840873399
a,approx,3,difference_thresh,2,They study a science,0.05524217579212632,0.03424657534246575,indoor,Ina,University of New Orleans,Astronomy,3,0.17629299996795048,0.2411729852248295
b,approx,4,difference_thresh,2,They study a science,0.20121004566210046,0.045787545787545784,outdoor,Nancy,University of New Orleans,German,0,0.1669532627865961,0.18958501135365613
b,approx,4,difference_thresh,2,They study a science,0.028538812785388126,0.045787545787545784,indoor,Sally,University of New Orleans,German,1,0.13778659611992947,0.13778659611992944
b,approx,4,difference_thresh,2,They study a science,0.7349956431770307,0.8531827326327822,outdoor,Katie,University of New Orleans,Astronomy,2,0.48756596781602396,0.48668668299845474
b,approx,4,difference_thresh,2,They study a science,0.03525549837548075,0.05524217579212632,indoor,Ina,University of New Orleans,Astronomy,3,0.20769417327745054,0.1859417095279596
a,approx,5,difference_thresh,2,They like being outdoors,0.04432884424229143,0.20121004566210046,outdoor,Nancy,University of New Orleans,German,0,0.16416006554738338,0.1707080252440852
a,approx,5,difference_thresh,2,They like being outdoors,0.03815628815628816,0.028538812785388126,indoor,Sally,University of New Orleans,German,1,0.11482216343327453,0.11482216343327452
a,approx,5,difference_thresh,2,They like being outdoors,0.8714797211079819,0.7349956431770307,outdoor,Katie,University of New Orleans,Astronomy,2,0.566066346412709,0.5413913335914314
a,approx,5,difference_thresh,2,They like being outdoors,0.0460351464934386,0.03525549837548075,indoor,Ina,University of New Orleans,Astronomy,3,0.154951424606633,0.17307847773120874
b,approx,6,difference_thresh,2,They study a science,0.16767503805175038,0.04432884424229143,outdoor,Nancy,University of New Orleans,German,0,0.14225668770340438,0.1368000546228195
